"id","submitdate","lastpage","startlanguage","seed","startdate","datestamp","ipaddr","G01Q30_researcher","G01Q30_code","department","sex","birth","year","order","entrance","entrance_other","locality","attempt","attempt_other","activities_education","activities_research","activities_entertainment","activities_socialnet","activities_busdevelop","activities_shopping","activities_gambling","activities_creativity","activities_other","frequency_friends","frequency_cultural","frequency_tavern","frequency_sports","frequency_museum","frequency_excursion","frequency_cinema","dropout_Aca01","dropout_Aca03","dropout_Aca04","dropout_Pers06","dropout_Pers08","dropout_Pers09","dropout_Inst12","dropout_Inst13","dropout_Inst14","dropout_Soc16","dropout_Soc20","dropout_SocNew","dropout_Eco22","dropout_Eco23","dropout_Eco24","affcomm_ac1","affcomm_ac2","affcomm_ac3","affcomm_ac4","affcomm_ac5","affcomm_ac6","burnout_ex01","burnout_ex03","burnout_ex04","burnout_md09","burnout_md11","burnout_md13","burnout_ci14","burnout_ci17","burnout_ci18","burnout_ei19","burnout_ei20","burnout_ei23","burnout_plc01","burnout_plc02","burnout_plc03","burnout_plc04","burnout_plc05","burnout_psc06","burnout_psc07","burnout_psc08","burnout_psc09","burnout_psc10","engagement_VI1","engagement_VI2","engagement_DE2","engagement_DE3","engagement_VI3","engagement_AB3","engagement_DE4","engagement_AB4","engagement_AB5","iat_TM01","iat_TM02","iat_EC03","iat_EC04","iat_TM05","iat_WN06","iat_WN07","iat_WN08","iat_WN09","iat_EC10","iat_EC11","iat_EC12","iat_EC13","iat_TM14","iat_EC15","iat_TM16","iat_TM17","iat_EC18","iat_EC19","iat_EC20","hads01","hads02","hads03","hads04","hads05","hads06","hads07","hads08","hads09","hads10","hads11","hads12","hads13","hads14","interviewtime","groupTime283","G01Q30Time","departmentTime","sexTime","birthTime","yearTime","orderTime","entranceTime","localityTime","attemptTime","activitiesTime","frequencyTime","groupTime282","dropoutTime","affcommTime","burnoutTime","engagementTime","iatTime","groupTime285","hads01Time","hads02Time","hads03Time","hads04Time","hads05Time","hads06Time","hads07Time","hads08Time","hads09Time","hads10Time","hads11Time","hads12Time","hads13Time","hads14Time","lca_class","cluster.x","student_profile","cluster.y","cluster"
2288,2024-01-30 19:29:44,3,"el",1264768807,2024-01-30 19:24:04,2024-01-30 19:29:44,"85.75.98.0","Α",2009,"mecen",1,2001,3,1,4,NA,"1","1",NA,1,1,1,1,1,1,1,NA,NA,4,3,4,2,2,2,3,5,5,4,3,5,2,6,6,3,1,1,7,6,6,7,"SQ005","SQ004","SQ003","SQ003","SQ001","SQ005",5,4,4,4,4,3,5,5,5,4,3,4,5,5,5,2,5,3,5,4,4,1,1,0,3,4,0,4,4,4,2,5,4,1,5,5,3,3,4,4,5,3,3,4,5,4,4,5,4,1,1,"A1","D3","D0","A2","A2","D1","D0","A2","A3","D1","D2","A1","A1","D0",336.5,96.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.22,NA,NA,NA,NA,NA,46.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"3","Balanced_Learners","3","3"
2289,2024-01-30 19:36:04,3,"el",1763584629,2024-01-30 19:30:05,2024-01-30 19:36:04,"85.75.98.0","Α",2010,"mecen",1,2003,3,2,1,NA,"N","1",NA,1,1,1,1,NA,NA,NA,NA,NA,2,1,3,4,1,2,2,4,6,2,4,1,6,4,1,1,1,1,4,3,2,5,"SQ003","SQ002","SQ004","SQ005","SQ005","SQ004",5,3,5,5,3,3,5,5,4,1,4,4,4,4,4,2,3,1,1,1,3,4,1,1,2,2,1,2,2,2,2,4,1,0,3,3,3,3,3,4,4,3,3,2,3,2,5,4,2,0,1,"A2","D3","D1","A0","A1","D1","D1","A2","A2","D1","D1","A1","A2","D3",355.72,62.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.9,NA,NA,NA,NA,NA,43.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
2290,2024-01-30 19:41:19,3,"el",2067329935,2024-01-30 19:36:16,2024-01-30 19:41:19,"85.75.98.0","Α",2011,"mecen",1,2003,3,3,1,NA,"1","1",NA,1,1,1,1,NA,1,NA,1,NA,4,3,4,4,3,2,2,4,3,2,5,4,3,5,3,4,1,1,3,3,5,3,"SQ003","SQ002","SQ003","SQ005","SQ005","SQ004",4,3,3,4,3,4,4,4,4,3,2,1,2,4,4,4,3,1,1,2,1,1,2,2,1,1,1,1,1,1,1,4,1,2,1,3,3,2,4,1,3,1,1,0,4,1,4,4,1,0,1,"A2","D3","D1","A0","A2","D1","D1","A2","A3","D1","D1","A1","A1","D1",298.84,72.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.52,NA,NA,NA,NA,NA,70.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
2291,2024-01-30 19:46:36,3,"el",166409128,2024-01-30 19:41:50,2024-01-30 19:46:36,"85.75.98.0","Α",2012,"mecen",2,2003,3,3,2,NA,"N","1",NA,1,NA,1,1,NA,1,NA,NA,NA,4,3,3,4,2,3,2,6,6,6,1,1,4,5,3,2,1,1,7,6,6,7,"SQ004","SQ004","SQ003","SQ004","SQ004","SQ004",3,3,4,4,2,2,4,4,4,3,2,3,1,5,4,2,4,2,1,3,2,3,2,1,3,3,2,3,5,3,3,5,3,0,1,4,4,1,3,1,4,1,0,1,4,0,4,4,3,0,0,"A1","D2","D2","A2","A1","D0","D1","A1","A2","D2","D1","A2","A2","D0",283.03,73.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.75,NA,NA,NA,NA,NA,50.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
2292,2024-01-30 19:53:16,3,"el",635460325,2024-01-30 19:46:54,2024-01-30 19:53:16,"85.75.98.0","Α",2013,"mecen",1,2003,3,1,1,NA,"N","1",NA,1,1,1,1,NA,1,NA,NA,1,3,3,3,4,1,2,1,5,5,5,2,1,4,4,5,5,4,3,3,4,4,3,"SQ005","SQ003","SQ003","SQ004","SQ002","SQ005",2,3,2,2,2,3,2,4,3,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,1,4,4,4,4,4,4,4,4,4,4,1,3,3,3,3,3,"A1","D3",NA,"A1","A2","D2","D2","A1","A2","D2","D2","A1","A1","D1",377.64,64.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269,NA,NA,NA,NA,NA,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
2293,2024-01-30 20:25:45,3,"el",1715368318,2024-01-30 20:20:25,2024-01-30 20:25:45,"85.75.98.0","Α",2014,"mecen",1,2003,3,1,1,NA,"1","1",NA,NA,NA,1,NA,NA,1,NA,NA,NA,4,2,3,5,1,3,2,7,6,7,2,1,6,5,5,3,3,3,5,5,5,5,"SQ005","SQ001","SQ002","SQ006","SQ006","SQ006",3,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,3,3,3,4,6,6,6,6,6,3,1,1,1,1,1,0,5,2,0,3,3,3,3,2,2,4,4,1,1,"A0","D2","D1","A1","A0","D0","D0","A0","A1","D0","D4","A1","A0","D1",317.39,61.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.43,NA,NA,NA,NA,NA,56.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"1","Socially_Active_Students","1","1"
2294,2024-01-30 20:31:12,3,"el",423908738,2024-01-30 20:25:57,2024-01-30 20:31:12,"85.75.98.0","Α",2015,"mecen",1,2003,3,2,1,NA,"N","1",NA,1,1,1,1,1,1,1,NA,1,5,3,4,4,3,3,2,6,5,4,1,2,5,5,5,3,4,2,1,5,5,6,"SQ005","SQ004","SQ004","SQ004","SQ004","SQ004",3,3,3,4,1,3,3,3,3,2,3,2,4,2,2,1,2,1,1,1,1,1,2,2,3,3,2,3,4,4,3,4,3,1,1,2,5,4,3,1,1,2,0,0,2,0,2,2,1,0,0,"A0","D1","D0","A0","A0","D0","D0","A0","A0","D2","D4","A0","A1","D1",312.39,69.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.37,NA,NA,NA,NA,NA,72.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"3","Balanced_Learners","3","3"
2295,2024-01-30 20:47:01,3,"el",1041121832,2024-01-30 20:31:31,2024-01-30 20:47:01,"85.75.98.0","Α",2016,"mecen",1,1994,3,4,3,NA,"N","1",NA,1,1,1,1,1,1,1,1,NA,1,4,4,5,4,3,4,7,6,5,1,1,7,6,4,3,7,5,7,5,7,6,"SQ007","SQ007","SQ001","SQ001","SQ001","SQ007",3,1,1,1,1,3,2,2,2,1,1,2,1,3,2,3,3,2,3,1,4,3,6,6,6,6,6,6,6,6,6,4,1,0,0,0,2,5,1,0,0,2,2,0,0,2,1,0,0,1,0,"A1","D1","D0","A0","A1","D0","D0","A0","A1","D0","D4","A1","A1","D0",927.7,113.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748.52,NA,NA,NA,NA,NA,65.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"4","Socially_Engaged_Learners","4","4"
2296,2024-01-30 20:37:08,3,"el",474273628,2024-01-30 20:32:46,2024-01-30 20:37:08,"5.54.84.0","Β",6,"geolo",2,2002,4,4,1,NA,"1","1",NA,1,1,1,1,NA,1,NA,1,NA,3,2,NA,2,3,1,3,6,5,6,2,3,3,7,7,4,5,3,6,3,4,7,"SQ007","SQ005","SQ003","SQ001","SQ001","SQ007",2,3,2,1,1,2,2,2,2,3,2,3,5,5,5,5,4,5,2,5,4,3,4,3,5,5,5,5,5,5,5,5,2,1,1,4,1,4,2,1,5,3,4,1,4,3,4,4,4,4,3,"A3","D2","D1","A3","A3","D2","D2","A2","A3","D2","D2","A3","A2","D1",258.12,62.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.43,NA,NA,NA,NA,NA,42.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
2297,2024-01-30 20:44:33,3,"el",1948080926,2024-01-30 20:39:57,2024-01-30 20:44:33,"5.54.84.0","Β",7,"geolo",1,2002,4,2,1,NA,"N","1",NA,1,1,1,NA,NA,1,NA,1,1,5,1,2,1,1,5,2,4,4,6,1,1,4,5,5,4,3,3,3,2,4,7,"SQ007","SQ004","SQ002","SQ001","SQ002","SQ007",2,1,2,4,3,4,2,3,4,1,NA,2,2,2,2,1,1,1,2,1,2,1,4,3,4,5,3,2,3,2,5,3,1,1,1,2,2,1,1,0,1,1,0,2,1,2,2,2,1,1,0,"A0","D1","D1","A0","A1","D2","D1","A1","A1","D0","D1","A0","A1","D0",273.13,77.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.8,NA,NA,NA,NA,NA,44.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"3","Balanced_Learners","3","3"
2298,2024-01-30 20:53:39,3,"el",943564671,2024-01-30 20:47:15,2024-01-30 20:53:39,"85.75.98.0","Α",2017,"mecen",1,2003,3,2,1,NA,"N","1",NA,1,1,1,NA,NA,1,NA,1,1,4,3,2,4,2,2,3,4,4,2,1,4,5,2,2,1,1,6,7,6,3,7,"SQ001","SQ001","SQ007","SQ007","SQ007","SQ001",5,3,5,5,5,5,5,5,5,1,1,1,1,3,1,1,5,1,4,1,3,5,0,0,0,0,0,0,0,0,0,2,0,2,3,3,2,3,3,0,2,3,3,0,0,2,4,2,2,0,0,"A1","D0","D2","A1","A1","D3","D2","A1","A2","D2","D1","A1","A3","D1",382.84,86.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.78,NA,NA,NA,NA,NA,45.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"3","Balanced_Learners","3","3"
2299,2024-01-30 20:59:06,3,"el",1749462983,2024-01-30 20:53:55,2024-01-30 20:59:06,"85.75.98.0","Α",2018,"mecen",1,2003,3,1,1,NA,"N","1",NA,1,1,1,1,NA,1,NA,NA,NA,4,2,3,4,2,3,3,6,5,6,1,1,6,5,5,4,2,1,7,6,6,7,"SQ007","SQ005","SQ005","SQ003","SQ004","SQ005",2,3,3,2,1,2,3,3,2,1,1,2,1,1,2,1,2,1,1,1,1,1,2,3,6,5,2,4,6,6,5,3,3,1,0,1,4,4,2,1,1,3,4,0,0,0,3,4,1,1,0,"A0","D2","D1","A0","A0","D0","D0",NA,"A1","D2","D2","A0","A2","D2",307.61,67.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.09,NA,NA,NA,NA,NA,74.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
2300,2024-01-30 21:03:52,3,"el",1933478830,2024-01-30 20:59:19,2024-01-30 21:03:52,"85.75.98.0","Α",2019,"mecen",1,2003,3,1,1,NA,"N","1",NA,1,NA,1,1,NA,1,1,NA,NA,2,2,3,4,2,2,3,4,7,5,3,1,6,3,4,3,2,1,2,7,4,7,"SQ006","SQ003","SQ002","SQ002","SQ007","SQ006",4,4,3,1,1,1,3,4,4,1,1,1,1,4,4,2,1,1,3,2,1,2,1,0,6,5,3,4,5,2,4,3,0,0,0,2,0,4,1,0,0,1,2,1,1,3,3,5,0,1,0,"A2","D0","D1","A0","A0","D0","D1","A3","A2","D0","D1","A0","A2","D0",270.08,67.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.16,NA,NA,NA,NA,NA,37.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
2301,2024-01-30 21:08:30,3,"el",1981611649,2024-01-30 21:04:13,2024-01-30 21:08:30,"85.75.98.0","Α",2020,"mecen",1,2003,3,3,1,NA,"N","1",NA,1,1,1,1,1,1,NA,NA,NA,4,3,3,3,2,3,3,4,6,4,4,2,5,3,1,3,5,5,7,3,3,6,"SQ004","SQ007","SQ004","SQ005","SQ004","SQ003",5,5,4,4,3,3,5,5,5,3,4,4,3,2,4,2,3,2,2,3,5,3,2,2,2,2,1,2,4,2,1,4,4,2,1,3,5,4,4,2,4,4,1,1,5,3,4,5,1,1,1,"A3","D3","D1","A1","A2","D0","D1","A1","A3","D1","D2","A2","A2","D2",253.02,58.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.43,NA,NA,NA,NA,NA,45.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
2302,2024-01-30 21:12:30,3,"el",717000279,2024-01-30 21:08:15,2024-01-30 21:12:30,"5.54.84.0","Β",8,"geolo",2,2001,3,1,4,NA,"N","3",NA,1,NA,NA,1,NA,NA,NA,NA,NA,4,5,3,3,3,3,4,6,7,6,1,1,7,6,4,6,5,3,6,6,4,7,"SQ005","SQ003","SQ001","SQ001","SQ001","SQ004",5,5,5,3,2,2,2,3,3,2,1,3,4,5,5,3,5,1,1,1,2,2,2,3,4,4,2,3,6,5,6,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"A1","D1","D0","A1","A2","D0","D0","A0","A0","D1","D4","A1","A1","D1",252.37,57.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.06,NA,NA,NA,NA,NA,40.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"4","Socially_Engaged_Learners","4","4"
2303,2024-01-30 21:13:03,3,"el",1905553297,2024-01-30 21:08:41,2024-01-30 21:13:03,"85.75.98.0","Α",2021,"mecen",1,2003,3,1,1,NA,"N","1",NA,1,1,1,1,NA,1,NA,1,1,4,3,3,4,2,2,3,4,5,2,4,2,5,4,4,1,2,2,7,4,3,3,"SQ003","SQ006","SQ005","SQ006","SQ006","SQ003",4,3,4,4,4,3,3,3,4,3,3,4,3,5,4,3,5,2,5,3,3,2,1,2,3,3,1,2,4,4,2,4,4,4,2,2,2,1,4,2,4,3,3,0,1,1,4,4,2,1,1,"A1","D1","D1","A1","A2","D0","D2","A3","A1","D1","D1","A1","A1","D0",258.44,58.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.34,NA,NA,NA,NA,NA,42.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"3","Balanced_Learners","3","3"
2304,2024-01-30 21:17:37,3,"el",641912151,2024-01-30 21:12:56,2024-01-30 21:17:37,"5.54.84.0","Β",9,"geolo",2,2003,3,2,1,NA,"N","1",NA,1,NA,1,1,NA,1,NA,NA,NA,4,2,4,2,2,3,4,6,5,6,1,1,6,5,4,6,5,3,6,5,4,7,"SQ005","SQ003","SQ001","SQ001","SQ003","SQ005",3,3,3,2,2,2,2,3,3,2,1,3,3,4,3,1,2,1,1,2,4,2,2,3,4,4,3,3,6,4,5,5,1,0,0,0,3,0,2,0,1,0,1,0,0,0,0,3,0,0,0,"A1","D1","D0","A1","A2","D0","D0","A0","A2","D1","D4","A1","A1","D3",277.67,63.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.96,NA,NA,NA,NA,NA,46.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
2305,2024-01-30 21:19:54,3,"el",2024419744,2024-01-30 21:13:21,2024-01-30 21:19:54,"85.75.98.0","Α",2022,"mecen",2,2003,3,1,1,NA,"1","1",NA,1,1,1,1,NA,1,NA,NA,NA,4,2,4,5,3,3,3,6,4,4,4,1,3,3,3,3,1,1,7,4,4,2,"SQ004","SQ003","SQ002","SQ004","SQ004","SQ004",3,3,3,3,3,3,3,4,4,4,3,5,1,5,5,3,1,1,3,1,3,2,3,3,3,3,0,0,6,3,3,0,1,1,4,2,5,4,2,0,4,4,4,0,1,4,5,5,5,2,1,"A3","D1","D1","A1","A1","D0","D1","A1","A2","D1","D1","A1","A2","D2",390.3,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.52,NA,NA,NA,NA,NA,74.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"4","Socially_Engaged_Learners","4","4"
2306,2024-01-30 21:22:37,3,"el",1576751753,2024-01-30 21:18:03,2024-01-30 21:22:37,"5.54.84.0","Β",10,"geolo",1,2001,7,4,1,NA,"N","1",NA,1,1,1,1,NA,NA,NA,NA,NA,3,2,1,2,2,1,3,6,5,4,1,1,5,6,4,5,4,4,6,7,7,7,"SQ007","SQ005","SQ002","SQ001","SQ001","SQ006",3,2,3,1,1,1,3,1,2,2,1,1,4,5,3,1,4,4,1,1,2,2,4,2,5,6,6,3,5,3,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,1,1,0,"A1","D2","D1","A1","A2","D0","D0","A2","A2","D0","D4","A0","A1","D0",270.6,59.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.07,NA,NA,NA,NA,NA,43.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
2307,2024-01-30 21:25:23,3,"el",1137082844,2024-01-30 21:20:19,2024-01-30 21:25:23,"85.75.98.0","Α",2023,"mecen",1,2003,3,1,1,NA,"N","1",NA,NA,NA,1,1,NA,NA,NA,NA,1,4,2,1,2,1,2,3,4,2,4,6,4,3,2,3,2,4,5,6,6,6,6,"SQ003","SQ001","SQ007","SQ007","SQ007","SQ001",4,4,4,5,4,4,4,5,4,4,2,2,4,4,5,3,4,4,2,4,2,3,1,2,3,2,1,1,3,1,1,3,3,1,1,4,1,1,3,1,1,1,1,1,4,1,1,1,1,1,1,"A1","D2","D1","A1","A2","D0","D1","A2","A2","D2","D1","A2","A2","D2",300.99,64.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.28,NA,NA,NA,NA,NA,51.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"1","Socially_Active_Students","1","1"
2308,2024-01-30 22:35:43,3,"el",936233619,2024-01-30 22:28:03,2024-01-30 22:35:43,"85.75.98.0","Α",2024,"mecen",1,2003,3,2,1,NA,"N","1",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,4,4,1,4,3,6,4,5,4,5,4,5,5,4,5,6,7,7,7,7,"SQ007","SQ001","SQ005","SQ003","SQ007","SQ005",3,1,1,1,1,1,2,2,1,2,3,2,2,5,2,1,3,2,1,1,1,1,6,5,5,5,4,5,4,5,6,2,1,0,1,2,2,1,2,3,3,2,1,2,1,2,1,0,1,2,1,"A1","D2","D2","A2","A2","D1","D1","A2","A0","D3","D1","A2","A1","D2",457.05,92.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.73,NA,NA,NA,NA,NA,92.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"1","Socially_Active_Students","1","1"
2309,2024-01-30 22:44:34,3,"el",957512567,2024-01-30 22:36:18,2024-01-30 22:44:34,"85.75.98.0","Α",2025,"mecen",2,2003,3,2,1,NA,"N","1",NA,1,1,1,1,NA,NA,NA,NA,NA,4,3,3,4,2,3,3,6,5,6,2,2,6,4,2,2,3,2,6,3,6,2,"SQ005","SQ005","SQ004","SQ004","SQ003","SQ006",4,4,4,2,2,3,2,2,2,3,2,2,3,5,4,2,2,1,1,2,3,2,4,2,4,4,4,2,5,5,3,3,2,0,0,1,1,1,2,1,0,0,0,0,1,0,2,2,1,0,0,"A1","D1","D1","A1","A2","D0","D1","A2","A2","D0","D4","A0","A1","D1",491.92,128.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.96,NA,NA,NA,NA,NA,117.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"4","Socially_Engaged_Learners","4","4"
2310,2024-01-30 22:51:01,3,"el",1779541365,2024-01-30 22:44:48,2024-01-30 22:51:01,"85.75.98.0","Α",2026,"mecen",1,2003,3,3,1,NA,"N","1",NA,1,1,1,1,NA,1,NA,NA,1,3,2,4,4,2,2,3,5,2,4,4,5,2,5,5,4,3,4,4,6,6,6,"SQ003","SQ002","SQ006","SQ006","SQ006","SQ003",4,4,2,3,4,3,3,4,4,4,4,3,5,2,2,1,2,1,2,3,2,2,2,1,1,1,0,1,3,3,2,5,3,1,3,4,1,2,5,3,3,3,0,0,5,0,5,1,2,1,3,"A1","D3","D1","A0","A1","D1","D2","A3","A1","D1","D1","A0","A1","D2",369.91,80.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.6,NA,NA,NA,NA,NA,91.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
2311,2024-01-30 22:59:05,3,"el",213138634,2024-01-30 22:51:19,2024-01-30 22:59:05,"85.75.98.0","Α",2027,"mecen",1,2003,3,2,1,NA,"N","1",NA,1,1,1,1,NA,1,NA,NA,NA,4,2,2,5,2,2,2,4,5,5,6,4,5,2,4,1,4,1,3,7,4,6,"SQ003","SQ002","SQ006","SQ001","SQ001","SQ004",3,3,3,4,2,1,2,2,3,4,1,2,5,5,4,1,1,2,1,2,1,2,1,1,2,2,1,6,2,2,1,4,3,0,4,4,0,3,4,0,0,1,0,0,4,0,4,4,0,0,0,"A2","D1","D1","A1","A1","D1","D1","A2","A1","D1","D1","A1","A2","D2",462.54,72.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.48,NA,NA,NA,NA,NA,185.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
2312,2024-01-30 23:05:39,3,"el",1387040841,2024-01-30 22:59:30,2024-01-30 23:05:39,"85.75.98.0","Α",2028,"mecen",2,2003,3,1,1,NA,"1","1",NA,1,1,1,1,NA,1,NA,NA,1,4,3,3,5,2,3,2,6,6,6,1,1,7,4,3,2,5,4,7,6,7,7,"SQ007","SQ007","SQ004","SQ001","SQ004","SQ007",3,2,3,1,1,1,3,3,1,2,1,1,1,3,3,3,1,1,1,1,4,2,3,3,6,4,1,4,6,6,6,4,2,1,0,1,0,1,0,0,0,1,0,0,3,1,4,1,0,0,0,"A1","D1","D0","A1","A1","D0","D0","A0","A1","D0","D4","A0","A1","D0",365.42,70.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.2,NA,NA,NA,NA,NA,48.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
2313,2024-01-30 23:15:29,3,"el",374314102,2024-01-30 23:05:57,2024-01-30 23:15:29,"85.75.98.0","Α",2029,"mecen",1,2002,3,1,1,NA,"N","2",NA,1,1,1,1,NA,1,1,1,1,3,2,3,4,2,4,3,4,6,3,4,4,3,2,2,2,1,1,5,6,3,6,"SQ004","SQ002","SQ004","SQ004","SQ004","SQ004",4,4,3,4,3,2,3,2,3,1,1,1,1,3,4,1,4,1,1,3,3,1,2,2,2,2,2,1,3,2,2,2,1,0,0,1,1,1,2,2,3,4,0,0,3,2,4,3,0,2,0,"A0",NA,"D0","A1","A1","D0","D0","A1","A1","D0","D4","A0","A0","D0",569.12,164.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.61,NA,NA,NA,NA,NA,103.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"3","Balanced_Learners","3","3"
2314,2024-01-30 23:22:15,3,"el",781498404,2024-01-30 23:15:56,2024-01-30 23:22:15,"85.75.98.0","Α",2030,"mecen",1,2002,3,2,1,NA,"N","2",NA,1,1,1,1,1,1,1,1,1,3,3,2,4,3,2,2,3,6,4,4,1,5,4,4,2,4,3,5,4,4,2,"SQ006","SQ005","SQ003","SQ003","SQ003","SQ005",4,4,4,3,2,3,2,2,2,2,2,2,3,3,3,2,4,1,1,1,2,4,3,4,5,5,4,4,6,4,5,4,3,0,1,1,1,2,1,1,1,1,2,0,2,1,2,2,2,1,1,"A1","D1","D0","A0","A0","D0","D0","A0","A1","D0","D4","A0","A1","D0",375.34,102.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.27,NA,NA,NA,NA,NA,46.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"3","Balanced_Learners","3","3"
2315,2024-01-30 23:28:17,3,"el",358676334,2024-01-30 23:23:08,2024-01-30 23:28:17,"85.75.98.0","Α",2031,"mecen",1,2001,3,1,1,NA,"N","2",NA,1,1,1,1,NA,1,NA,NA,NA,5,2,2,4,2,2,3,6,6,6,1,1,4,4,3,4,3,3,6,6,6,6,"SQ006","SQ004","SQ004","SQ005","SQ004","SQ007",4,3,3,2,1,1,3,3,3,2,2,2,3,4,4,1,4,3,3,1,3,2,2,2,5,6,4,2,4,2,6,4,4,0,2,3,2,1,3,1,2,0,2,0,2,0,3,3,1,0,0,"A2","D2","D1","A2","A2","D0","D1","A2","A2","D0","D4","A0","A1","D1",305.38,77.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.08,NA,NA,NA,NA,NA,58.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
